Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
PLCY100353,44,Female,Health,14353.53,3.3,0,0,,589.48,Low
PLCY100354,33,Female,Health,12185.29,10.1,0,0,966.49,1393.2,High
PLCY100355,52,Female,Life,39773.08,0.5,0,0,324.05,335.05,Low
PLCY100356,26,Male,Health,18860.9,2.5,1,0,654.54,527.65,Medium
PLCY100357,32,Male,Life,42109.62,0.2,1,0,244.64,346.1,Low
PLCY100358,32,Male,Property,14843.7,0.0,0,0,315.98,577.21,Low
PLCY100359,57,Male,Property,12724.9,,0,0,926.15,1293.04,High
PLCY100360,19,Female,Property,19967.47,3.9,0,0,890.19,1659.6,High
PLCY100361,36,Male,Auto,18096.5,11.1,4,0,650.08,1110.11,Medium
PLCY100362,58,Male,Auto,13748.99,3.1,1,0,229.24,215.0,Low
PLCY100363,40,Female,Auto,21084.27,4.5,2,0,327.42,287.56,Low
PLCY100364,49,Female,Health,27756.96,,1,0,603.0,610.51,Medium
PLCY100365,42,Male,Health,26624.22,3.5,0,0,661.51,1193.68,Medium
PLCY100366,34,Male,Auto,11620.02,5.4,1,0,295.35,395.66,Low
PLCY100367,35,Female,Auto,22576.26,2.1,0,0,638.44,609.18,Medium
PLCY100368,33,Female,Property,12693.75,9.1,3,0,628.41,901.81,Medium
PLCY100369,25,Male,Auto,29044.21,1.4,0,0,272.59,315.27,Low
PLCY100370,18,Female,Health,22342.12,4.5,0,0,1082.17,1328.39,High
PLCY100371,42,Female,Health,5697.62,0.5,0,0,568.51,450.51,Medium
PLCY100372,26,Male,Health,,12.6,0,0,275.96,312.54,Low
PLCY100373,46,Female,Health,15688.43,3.2,0,1,584.09,2859.27,Medium
PLCY100374,48,Male,Auto,10849.63,9.9,0,0,298.88,558.67,Low
PLCY100375,29,Male,Life,31267.99,0.7,0,0,1140.73,1602.52,High
PLCY100376,25,Female,Life,24420.57,3.7,2,0,552.45,532.86,Medium
PLCY100377,41,Female,Health,29319.35,4.5,0,0,564.76,558.69,Medium
PLCY100378,33,Male,Life,18905.17,3.9,0,0,365.56,668.19,Low
PLCY100379,35,Male,Life,12716.93,19.5,0,0,371.03,611.45,Low
PLCY100380,36,Male,Health,22837.05,2.5,7,0,596.87,1016.33,Medium
PLCY100381,40,Female,Health,39066.28,3.5,1,0,261.13,220.0,Low
PLCY100382,32,Male,Health,13096.45,6.1,2,0,,397.16,Low
PLCY100383,59,Female,Auto,20839.25,27.1,0,0,280.59,442.18,Low
PLCY100384,19,Male,Property,5911.38,8.4,0,0,604.31,680.3,Medium
PLCY100385,29,Female,Health,22168.2,2.4,0,0,623.99,492.34,Medium
PLCY100386,19,Male,Health,20326.58,,0,0,1090.67,2154.69,High
PLCY100387,33,Male,Health,,4.4,1,0,317.97,532.68,Low
PLCY100388,53,Male,Health,6547.27,15.3,2,0,149.62,137.36,Low
PLCY100389,44,Male,Health,23278.09,,0,0,268.68,238.64,Low
PLCY100390,47,Female,Health,8693.51,11.7,4,0,302.27,157.57,Low
PLCY100391,44,Female,Property,25905.99,5.3,0,1,209.81,941.34,Low
PLCY100392,60,Male,Property,27169.57,6.6,0,0,521.85,598.93,Medium
PLCY100393,23,Female,Health,16400.28,1.8,0,0,334.93,493.17,Low
PLCY100394,50,Male,Auto,24473.21,14.2,0,0,595.41,650.02,Medium
PLCY100395,27,Female,Health,32201.15,23.8,0,0,285.41,437.15,Low
PLCY100396,36,Male,Health,16951.89,4.7,0,0,296.59,346.14,Low
PLCY100397,42,Female,Auto,14919.94,,0,0,310.16,253.23,Low
PLCY100398,20,Male,Property,19846.16,0.5,0,0,247.25,231.08,Low
PLCY100399,39,Female,Health,11456.53,26.2,4,0,520.11,313.14,Medium
PLCY100400,43,Female,Health,26681.28,8.1,0,0,299.01,297.24,Low
PLCY100401,36,Female,Health,51519.62,8.3,8,0,279.91,395.94,Low
PLCY100402,18,Male,Health,28328.57,6.1,2,0,267.31,227.02,Low
PLCY100403,38,Male,Health,19447.31,1.0,3,0,516.36,340.45,Medium
PLCY100404,41,Female,Auto,14584.2,7.3,0,0,266.38,307.01,Low
PLCY100405,40,Female,Life,6728.92,0.8,1,0,,1010.38,Medium
PLCY100406,30,Male,Health,17994.46,20.1,1,0,616.22,562.39,Medium
PLCY100407,31,Male,Health,37798.63,12.7,6,0,1047.14,1814.44,High
PLCY100408,36,Male,Health,33638.99,12.3,1,0,247.08,467.68,Low
PLCY100409,18,Male,Property,18482.42,3.1,1,0,489.08,441.26,Medium
PLCY100410,39,Female,Life,17302.15,4.2,0,0,272.35,308.29,Low
PLCY100411,46,Female,Health,29025.88,0.3,2,0,334.01,440.8,Low
PLCY100412,32,Male,Health,17175.06,6.2,2,0,363.38,359.79,Low
PLCY100413,41,Male,Auto,39906.66,9.5,1,0,392.47,270.48,Low
PLCY100414,39,Male,Health,26733.85,11.7,0,0,642.29,375.3,Medium
PLCY100415,44,Female,Health,12121.53,8.7,0,0,314.29,588.43,Low
PLCY100416,48,Male,Auto,22041.07,1.9,0,0,559.74,655.99,Medium
PLCY100417,50,Male,Health,9978.68,17.3,0,0,620.65,921.57,Medium
PLCY100418,45,Female,Health,21273.85,1.5,0,0,291.1,492.94,Low
PLCY100419,27,Male,Health,17260.01,,0,0,653.72,943.38,Medium
PLCY100420,40,Female,Property,35334.17,1.3,1,1,637.12,1194.35,Medium
PLCY100421,30,Female,Auto,8861.37,10.1,3,0,970.12,1757.97,High
PLCY100422,42,Female,Auto,19623.15,2.1,1,0,249.72,433.14,Low
PLCY100423,42,Female,Health,32726.15,30.0,0,0,271.47,528.87,Low
PLCY100424,30,Male,Life,18966.11,3.3,0,1,241.15,502.29,Low
PLCY100425,59,Male,Health,24458.55,18.5,0,0,550.77,860.78,Medium
PLCY100426,30,Male,Auto,24297.3,30.0,0,0,621.09,1136.53,Medium
PLCY100427,53,Male,Health,18535.03,1.7,1,0,324.46,241.32,Low
PLCY100428,55,Male,Health,17048.42,0.1,0,0,299.17,471.82,Low
PLCY100429,36,Female,Auto,15778.53,6.9,2,0,263.35,474.17,Low
PLCY100430,44,Male,Property,11966.18,4.6,0,0,288.72,455.61,Low
PLCY100431,54,Male,Health,19451.75,,0,0,631.33,438.19,Medium
PLCY100432,55,Male,Health,19118.1,3.7,3,0,557.19,1101.49,Medium
PLCY100433,38,Male,Property,28004.77,,1,0,547.24,778.04,Medium
PLCY100434,55,Female,Health,,1.9,0,0,295.86,298.16,Low
PLCY100435,40,Male,Health,28426.55,0.3,1,0,363.63,601.66,Low
PLCY100436,54,Male,Life,17290.99,16.7,0,0,969.58,1655.73,High
PLCY100437,45,Male,Health,,7.3,0,0,1059.21,756.9,High
PLCY100438,50,Male,Auto,28538.16,4.3,0,0,379.63,466.16,Low
PLCY100439,38,Female,Auto,14832.25,6.9,0,0,601.7,1184.4,Medium
PLCY100440,39,Male,Health,12796.63,3.8,2,0,588.2,1065.91,Medium
PLCY100441,33,Female,Health,15792.48,7.1,0,0,636.1,439.04,Medium
PLCY100442,23,Female,Life,19411.45,0.8,0,1,632.28,2133.89,Medium
PLCY100443,38,Male,Auto,25324.86,3.6,0,0,314.58,269.75,Low
PLCY100444,34,Female,Health,18034.84,1.3,0,0,324.31,430.54,Low
PLCY100445,18,Male,Health,19314.79,10.0,0,0,520.21,587.0,Medium
PLCY100446,45,Male,Life,14735.66,1.5,2,0,331.38,228.64,Low
PLCY100447,34,Male,Property,21347.2,18.0,0,0,312.06,464.46,Low
PLCY100448,45,Male,Health,30027.51,1.1,0,0,259.68,136.86,Low
PLCY100449,38,Female,Life,7412.29,0.8,2,0,573.53,727.46,Medium
PLCY100450,52,Male,Health,71098.89,1.5,0,0,606.53,444.09,Medium
PLCY100451,36,Male,Auto,24232.7,0.4,0,0,298.18,173.47,Low
PLCY100452,23,Male,Health,24746.37,6.3,0,1,265.93,525.13,Low
PLCY100453,49,Female,Property,14383.06,2.0,2,0,323.77,503.44,Low
PLCY100454,28,Male,Health,11972.38,4.8,0,0,333.55,243.53,Low
PLCY100455,45,Female,Auto,17184.0,0.8,1,1,242.33,1025.63,Low
PLCY100456,22,Male,Life,24482.12,7.2,1,0,683.19,1117.28,Medium
PLCY100457,41,Female,Health,11553.22,2.9,0,0,292.84,418.58,Low
PLCY100458,38,Other,Health,40741.2,2.5,1,0,304.14,421.63,Low
PLCY100459,29,Female,Health,24837.33,10.1,1,0,362.66,653.36,Low
PLCY100460,34,Female,Health,13162.06,14.2,2,0,253.03,423.67,Low
PLCY100461,51,Male,Auto,10551.06,5.2,2,0,231.31,348.37,Low
PLCY100462,44,Female,Health,49906.12,,0,0,294.26,353.12,Low
PLCY100463,44,Male,Auto,32991.92,1.3,0,0,257.6,224.42,Low
PLCY100464,29,Male,Property,20521.64,6.3,1,0,303.83,571.55,Low
PLCY100465,31,Female,Auto,21397.86,1.9,0,0,263.24,272.49,Low
PLCY100466,23,Female,Property,41240.22,1.6,0,0,635.79,344.45,Medium
PLCY100467,66,Female,Auto,28269.76,0.6,0,0,515.39,1023.55,Medium
PLCY100468,51,Female,Life,20063.56,,2,0,239.17,303.3,Low
PLCY100469,24,Female,Health,18627.2,,3,0,532.95,1056.6,Medium
PLCY100470,23,Female,Life,19735.32,2.2,0,1,602.06,2535.45,Medium
PLCY100471,50,Male,Auto,35530.53,24.3,0,0,416.23,733.25,Low
PLCY100472,21,Male,Health,51639.96,2.2,1,0,961.66,1828.16,High
PLCY100473,38,Female,Property,26906.36,5.1,0,0,,430.62,Low
PLCY100474,37,Female,Health,10914.86,3.9,1,0,,1034.88,Medium
PLCY100475,32,Male,Life,19209.02,,2,1,599.29,2691.29,Medium
PLCY100476,42,Male,Health,27633.74,,1,0,965.38,1630.34,High
PLCY100477,30,Male,Life,36935.95,5.7,3,0,979.63,600.63,High
PLCY100478,65,Male,Life,14384.23,23.9,0,0,306.87,219.92,Low
PLCY100479,73,Female,Health,32771.03,3.2,0,1,648.68,1518.26,Medium
PLCY100480,33,Female,Auto,13392.0,3.4,0,0,310.93,584.57,Low
PLCY100481,32,Female,Property,18316.0,7.7,0,0,310.69,244.39,Low
PLCY100482,50,Female,Health,18611.83,0.9,0,0,1119.09,1173.97,High
PLCY100483,47,Male,Auto,20178.09,14.3,1,0,319.97,208.87,Low
PLCY100484,59,Male,Auto,22175.1,4.6,0,0,630.01,840.31,Medium
PLCY100485,49,Female,Auto,10950.03,16.6,0,0,360.13,588.64,Low
PLCY100486,30,Female,Life,10103.19,8.1,2,0,251.71,216.23,Low
PLCY100487,31,Male,Health,9764.39,3.0,1,0,701.13,699.73,Medium
PLCY100488,51,Male,Health,16748.22,1.0,2,0,664.54,985.62,Medium
PLCY100489,69,Female,Health,10559.23,5.5,0,0,536.86,813.64,Medium
PLCY100490,23,Female,Health,43551.01,5.9,1,0,366.14,693.79,Low
PLCY100491,35,Male,Health,33824.8,13.6,0,0,327.68,277.25,Low
PLCY100492,34,Female,Health,40817.33,2.9,0,0,924.5,1756.72,High
PLCY100493,35,Female,Health,37876.99,4.5,9,0,610.52,1214.48,Medium
PLCY100494,31,Male,Auto,19390.27,12.7,0,0,961.41,717.3,High
PLCY100495,32,Female,Health,18516.3,0.8,2,0,638.54,730.97,Medium
PLCY100496,34,Male,Health,7327.42,9.1,2,0,1008.38,1753.4,High
PLCY100497,51,Male,Health,21522.83,0.7,0,0,305.71,253.46,Low
PLCY100498,32,Male,Health,48750.47,10.4,0,0,245.19,209.23,Low
PLCY100499,37,Male,Auto,29862.77,1.5,0,0,572.14,1085.53,Medium
PLCY100500,54,Male,Property,10339.59,17.2,0,0,233.46,326.5,Low
PLCY100501,18,Female,Life,10877.72,16.8,1,0,340.16,658.77,Low
PLCY100502,23,Female,Property,18057.9,4.9,0,0,589.74,465.46,Medium
PLCY100503,51,Female,Health,18192.67,20.1,3,0,201.2,145.69,Low
PLCY100504,35,Male,Life,30575.25,11.5,0,0,265.7,147.91,Low
PLCY100505,30,Male,Life,21407.13,3.8,6,0,359.2,336.86,Low
PLCY100506,21,Female,Health,53320.95,1.7,0,0,685.23,1060.12,Medium
PLCY100507,24,Male,Health,21627.16,2.7,1,0,,572.04,Low
PLCY100508,56,Male,Health,26658.6,15.0,0,0,590.83,1021.6,Medium
PLCY100509,37,Female,Property,6686.51,21.5,1,0,337.26,594.87,Low
PLCY100510,43,Male,Auto,11639.49,5.5,0,0,608.27,1157.07,Medium
PLCY100511,21,Male,Auto,19662.08,,0,1,592.91,1606.59,Medium
PLCY100512,44,Male,Health,30129.78,5.3,0,0,337.67,310.49,Low
PLCY100513,30,Male,Health,42025.43,,2,0,962.54,1353.05,High
PLCY100514,25,Female,Health,18456.23,6.2,0,0,281.74,368.1,Low
PLCY100515,18,Female,Health,20205.0,9.2,0,0,331.93,603.24,Low
PLCY100516,25,Female,Health,21739.14,,3,0,1054.39,734.41,High
PLCY100517,46,Male,Health,13494.5,6.8,0,0,202.13,275.09,Low
PLCY100518,52,Male,Auto,15336.91,7.3,0,0,572.34,364.24,Medium
PLCY100519,34,Male,Auto,27030.45,,0,0,986.17,880.16,High
PLCY100520,35,Female,Property,35780.49,3.7,0,0,332.98,619.74,Low
PLCY100521,59,Male,Auto,20247.92,2.7,4,0,283.7,427.52,Low
PLCY100522,41,Female,Health,35462.78,20.4,0,0,607.57,990.78,Medium
PLCY100523,41,Female,Health,32637.04,5.1,0,0,272.02,433.83,Low
PLCY100524,35,Female,Auto,22959.65,2.1,0,0,368.92,238.04,Low
PLCY100525,29,Male,Auto,17260.63,10.6,1,0,228.19,316.92,Low
PLCY100526,30,Male,Health,90414.98,11.7,0,0,252.44,322.52,Low
PLCY100527,33,Male,Auto,41256.87,4.3,0,0,275.12,198.41,Low
PLCY100528,33,Female,Property,15175.17,13.7,0,0,998.73,568.38,High
PLCY100529,35,Female,Life,,12.0,3,0,394.94,366.02,Low
PLCY100530,42,Female,Property,17803.0,2.2,3,0,,246.15,Low
PLCY100531,58,Female,Health,,4.6,0,1,239.26,896.16,Low
PLCY100532,31,Female,Auto,19138.12,5.9,0,0,301.02,396.54,Low
PLCY100533,20,Female,Health,21830.26,1.2,6,0,251.18,262.78,Low
PLCY100534,44,Male,Property,18662.74,,0,0,601.47,574.36,Medium
PLCY100535,44,Male,Auto,30128.21,2.0,0,0,296.0,178.2,Low
PLCY100536,41,Male,Life,11482.48,20.0,0,0,322.87,618.64,Low
PLCY100537,63,Male,Health,9771.53,8.6,4,0,174.67,217.37,Low
PLCY100538,41,Female,Auto,19552.98,5.4,2,0,435.15,340.99,Low
PLCY100539,35,Male,Auto,6518.14,6.2,0,0,334.21,661.95,Low
PLCY100540,30,Female,Health,9535.39,11.6,0,0,244.84,146.51,Low
PLCY100541,47,Male,Health,26348.65,3.9,0,0,240.17,294.9,Low
PLCY100542,40,Male,Auto,17411.71,3.5,0,0,284.95,426.17,Low
PLCY100543,30,Male,Health,15858.05,2.3,0,0,565.11,396.31,Medium
PLCY100544,18,Female,Health,26645.86,5.4,0,0,226.06,189.4,Low
PLCY100545,58,Female,Health,,12.7,1,0,523.99,904.86,Medium
PLCY100546,37,Female,Health,6240.78,14.4,0,0,291.19,321.9,Low
PLCY100547,18,Female,Life,19585.36,2.9,0,0,555.32,338.11,Medium
PLCY100548,53,Male,Health,23876.49,,4,0,333.62,585.63,Low
PLCY100549,39,Female,Life,13584.02,10.8,0,0,260.2,348.8,Low
PLCY100550,52,Female,Health,67221.57,0.6,0,0,324.64,546.55,Low
PLCY100551,48,Male,Health,23583.41,1.3,0,0,601.27,1048.89,Medium
PLCY100552,32,Female,Auto,61507.19,1.5,0,0,342.56,229.54,Low
PLCY100553,52,Female,Health,31036.8,1.1,1,0,192.31,263.69,Low
PLCY100554,26,Male,Health,49594.16,5.4,1,0,260.14,205.0,Low
PLCY100555,38,Male,Property,13371.04,6.1,3,0,325.94,254.84,Low
PLCY100556,26,Female,Health,16747.46,2.0,0,0,297.06,532.2,Low
PLCY100557,43,Male,Auto,20462.1,16.2,1,0,,344.15,Low
PLCY100558,50,Male,Health,10370.63,4.2,0,0,325.12,413.51,Low
PLCY100559,27,Male,Health,33193.73,8.8,1,0,340.87,190.05,Low
PLCY100560,21,Female,Auto,14320.9,14.3,0,0,603.73,770.63,Medium
PLCY100561,50,Male,Health,22576.48,6.7,0,0,336.12,544.8,Low
PLCY100562,44,Female,Auto,,3.7,1,0,233.17,133.78,Low
PLCY100563,54,Male,Life,21003.5,1.9,0,1,283.35,646.43,Low
PLCY100564,46,Male,Auto,23080.92,,0,0,303.61,392.02,Low
PLCY100565,46,Male,Auto,16416.99,6.5,0,0,611.53,730.83,Medium
PLCY100566,50,Male,Auto,11700.31,1.0,0,0,327.6,602.04,Low
PLCY100567,33,Male,Auto,39573.11,2.3,0,0,374.9,470.81,Low
PLCY100568,51,Female,Auto,16554.41,,0,0,599.17,606.9,Medium
PLCY100569,46,Male,Health,56732.12,,0,0,955.81,812.79,High
PLCY100570,46,Male,Health,27563.36,1.8,0,0,304.62,268.14,Low
PLCY100571,19,Male,Health,48519.4,4.2,2,0,969.41,1300.02,High
PLCY100572,42,Male,Auto,19309.38,6.5,1,0,213.54,128.31,Low
PLCY100573,61,Female,Auto,37854.3,10.9,0,0,246.18,274.68,Low
PLCY100574,31,Male,Health,12726.33,12.8,0,1,,4222.35,High
PLCY100575,60,Male,Auto,36023.48,0.8,2,0,306.29,298.6,Low
PLCY100576,34,Male,Life,43697.71,,0,0,228.7,206.67,Low
PLCY100577,42,Male,Life,20090.13,14.9,0,0,175.61,88.42,Low
PLCY100578,35,Female,Auto,13771.81,1.4,0,0,969.75,1680.29,High
PLCY100579,43,Male,Health,82367.06,3.1,0,0,315.09,583.51,Low
PLCY100580,54,Female,Health,32422.89,21.0,0,0,,907.93,Medium
PLCY100581,49,Female,Health,21036.53,6.4,0,0,245.9,277.99,Low
PLCY100582,23,Female,Life,22660.32,9.2,1,0,247.99,287.17,Low
PLCY100583,46,Female,Life,12143.41,2.2,0,0,333.94,271.92,Low
PLCY100584,49,Male,Property,38709.61,5.9,0,0,596.58,1049.45,Medium
PLCY100585,38,Female,Life,70428.23,4.3,2,0,273.55,465.59,Low
PLCY100586,31,Male,Life,30016.92,3.1,1,0,294.27,266.92,Low
PLCY100587,39,Female,Health,13864.06,8.6,0,0,594.32,410.66,Medium
PLCY100588,32,Male,Health,41620.89,4.6,0,0,496.14,582.31,Medium
PLCY100589,35,Female,Auto,17046.59,6.6,0,0,334.16,324.36,Low
PLCY100590,51,Female,Auto,41656.56,,2,0,617.88,802.29,Medium
PLCY100591,38,Male,Auto,17024.6,11.3,1,0,293.67,473.83,Low
PLCY100592,18,Female,Health,,1.3,0,0,316.51,292.75,Low
PLCY100593,28,Female,Health,28587.5,24.8,0,0,666.85,729.78,Medium
PLCY100594,42,Female,Health,15676.42,21.1,0,0,243.15,316.42,Low
PLCY100595,28,Female,Health,14658.87,3.6,1,0,1075.04,1215.81,High
PLCY100596,39,Male,Health,18711.3,,2,0,230.83,197.13,Low
PLCY100597,48,Male,Health,15017.59,1.9,3,0,276.94,501.29,Low
PLCY100598,19,Female,Health,13331.1,6.0,0,0,291.58,436.24,Low
PLCY100599,45,Male,Health,28719.79,0.1,0,0,266.83,358.68,Low
PLCY100600,35,Male,Life,25523.62,3.0,0,0,335.16,269.63,Low
PLCY100601,67,Male,Auto,35560.72,6.9,0,0,633.18,339.79,Medium
PLCY100602,43,Female,Life,11103.18,17.8,6,0,353.27,310.07,Low
PLCY100603,34,Male,Health,11948.84,6.6,1,0,371.23,224.4,Low
PLCY100604,18,Male,Health,,,6,0,655.98,762.19,Medium
PLCY100605,41,Female,Auto,29421.01,6.7,1,0,323.0,543.42,Low
PLCY100606,31,Male,Auto,13205.3,4.5,0,0,221.03,397.94,Low
PLCY100607,28,Male,Auto,19144.08,0.5,2,0,229.86,412.91,Low
PLCY100608,34,Female,Auto,43176.42,19.8,0,0,310.92,239.31,Low
PLCY100609,53,Female,Health,64312.13,12.4,0,0,576.51,458.89,Medium
PLCY100610,34,Male,Auto,24897.42,5.1,1,0,256.0,188.03,Low
PLCY100611,41,Female,Health,17117.4,6.0,0,0,269.61,402.89,Low
PLCY100612,28,Female,Health,24194.97,22.4,1,0,538.69,962.94,Medium
PLCY100613,64,Female,Auto,10728.3,0.0,0,0,288.74,338.61,Low
PLCY100614,42,Female,Health,45602.47,5.9,0,0,280.33,189.31,Low
PLCY100615,28,Male,Auto,18059.77,7.2,0,0,297.93,441.24,Low
PLCY100616,51,Male,Life,24351.52,7.8,0,0,536.54,1038.32,Medium
PLCY100617,56,Male,Life,33932.35,2.4,0,0,164.62,191.85,Low
PLCY100618,40,Female,Property,15790.33,0.0,0,1,1046.8,1905.38,High
PLCY100619,47,Female,Health,31495.1,1.4,6,0,997.44,753.28,High
PLCY100620,43,Male,Auto,15499.21,17.3,0,0,349.85,342.49,Low
PLCY100621,51,Male,Life,7259.83,1.2,0,0,230.02,268.24,Low
PLCY100622,55,Male,Health,25396.77,1.0,2,0,387.23,660.77,Low
PLCY100623,48,Female,Health,14708.85,,0,0,588.83,652.68,Medium
PLCY100624,45,Male,Life,28419.8,7.5,2,0,214.47,233.72,Low
PLCY100625,33,Female,Health,13666.34,3.0,0,0,325.91,595.61,Low
PLCY100626,42,Male,Auto,28169.84,13.2,0,0,314.86,407.58,Low
PLCY100627,58,Male,Auto,21676.33,4.2,0,0,601.68,878.68,Medium
PLCY100628,52,Male,Auto,22123.47,2.3,2,0,245.05,135.32,Low
PLCY100629,46,Female,Auto,47551.62,12.3,0,0,378.62,493.83,Low
PLCY100630,27,Male,Auto,31181.57,1.8,0,0,228.8,167.85,Low
PLCY100631,40,Male,Auto,59636.22,8.6,0,0,391.69,752.34,Low
PLCY100632,35,Male,Auto,17714.13,5.3,0,0,319.3,321.02,Low
PLCY100633,23,Male,Health,56136.26,2.1,0,0,257.46,500.58,Low
PLCY100634,24,Male,Auto,15101.76,9.5,0,0,269.09,402.61,Low
PLCY100635,48,Male,Auto,21900.01,2.6,1,0,351.53,632.26,Low
PLCY100636,21,Male,Auto,14053.13,2.0,0,1,263.55,478.18,Low
PLCY100637,35,Male,Health,36512.86,1.1,0,0,476.45,673.97,Low
PLCY100638,29,Male,Auto,12546.19,0.1,1,0,321.12,542.03,Low
PLCY100639,32,Male,Health,7670.07,20.7,0,0,1066.97,1770.43,High
PLCY100640,50,Female,Auto,11579.6,4.8,1,0,321.62,371.77,Low
PLCY100641,29,Male,Auto,14895.63,,9,0,642.66,721.24,Medium
PLCY100642,32,Female,Health,11492.45,7.4,1,0,208.07,130.21,Low
PLCY100643,48,Female,Health,11313.77,3.5,0,0,,566.75,Low
PLCY100644,70,Female,Health,,6.0,2,0,309.75,358.86,Low
PLCY100645,44,Male,Auto,12925.84,1.7,0,0,297.42,374.34,Low
PLCY100646,56,Female,Health,8301.56,17.4,0,0,586.16,621.53,Medium
PLCY100647,29,Male,Health,29555.89,9.0,1,0,348.12,316.34,Low
PLCY100648,47,Male,Property,9055.79,3.2,3,0,680.4,991.35,Medium
PLCY100649,54,Female,Life,18872.61,0.6,0,0,,373.3,Low
PLCY100650,51,Male,Auto,26896.05,6.3,0,1,231.79,486.67,Low
PLCY100651,31,Male,Life,10039.57,4.3,0,1,553.38,1417.81,Medium
PLCY100652,43,Male,Life,10289.02,0.0,0,0,348.39,492.55,Low
PLCY100653,42,Male,Health,58486.64,6.3,1,0,334.35,225.58,Low
PLCY100654,57,Male,Auto,7782.48,7.2,0,0,640.04,330.95,Medium
PLCY100655,62,Female,Auto,14917.83,2.9,0,0,267.41,200.04,Low
PLCY100656,38,Female,Auto,33950.03,,0,0,435.54,405.05,Low
PLCY100657,37,Male,Health,23186.44,2.2,2,0,285.11,363.93,Low
PLCY100658,53,Male,Life,13706.5,4.2,1,0,257.98,185.21,Low
PLCY100659,46,Male,Health,43091.89,21.4,0,0,503.3,282.44,Medium
PLCY100660,33,Male,Health,28511.76,,2,0,438.95,386.32,Medium
PLCY100661,42,Female,Life,29578.99,3.2,1,0,467.41,740.34,Medium
PLCY100662,52,Male,Health,14950.16,3.6,6,0,262.88,323.82,Low
PLCY100663,36,Male,Health,20247.57,6.0,1,0,330.18,232.16,Low
PLCY100664,46,Female,Auto,13828.67,5.4,0,0,307.9,587.06,Low
PLCY100665,38,Female,Life,27586.39,3.8,1,1,594.78,1401.4,Medium
PLCY100666,41,Female,Health,46388.17,4.6,1,0,300.7,481.38,Low
PLCY100667,44,Male,Auto,19889.26,1.0,0,0,455.88,865.7,Low
PLCY100668,40,Female,Health,31678.61,,2,0,553.34,501.53,Medium
PLCY100669,26,Male,Health,31240.69,5.8,0,0,268.55,180.18,Low
PLCY100670,46,Female,Auto,54714.6,6.4,0,0,1099.18,1855.26,High
PLCY100671,38,Male,Auto,34098.03,13.1,0,0,303.92,394.54,Low
PLCY100672,48,Male,Auto,19674.85,4.5,0,0,961.25,507.85,High
PLCY100673,54,Male,Auto,37707.37,,3,0,352.36,281.56,Low
PLCY100674,28,Female,Health,12972.67,1.9,0,0,,953.57,Medium
PLCY100675,18,Male,Health,17586.26,2.6,0,0,562.2,887.83,Medium
PLCY100676,45,Female,Health,20767.95,13.1,1,0,531.22,673.61,Medium
PLCY100677,32,Female,Property,24857.16,20.1,0,0,315.07,557.61,Low
PLCY100678,48,Male,Health,13976.88,2.2,0,0,554.23,946.36,Medium
PLCY100679,39,Male,Life,12137.59,1.4,4,0,697.18,701.76,Medium
PLCY100680,58,Male,Health,17419.17,,6,0,323.52,571.06,Low
PLCY100681,61,Female,Life,35095.67,0.8,0,0,619.77,382.62,Medium
PLCY100682,43,Male,Life,33409.3,3.8,0,0,369.43,623.24,Low
PLCY100683,39,Male,Life,20849.14,8.3,0,0,590.8,305.92,Medium
PLCY100684,50,Female,Health,,,0,1,1039.1,2933.49,High
PLCY100685,27,Male,Health,12492.88,5.7,0,0,351.46,298.18,Low
PLCY100686,43,Female,Health,13874.69,4.4,0,0,388.25,732.45,Low
PLCY100687,71,Female,Life,32471.38,4.0,2,0,575.8,893.48,Medium
PLCY100688,27,Male,Auto,32200.91,1.3,0,0,269.72,527.53,Low
PLCY100689,37,Male,Auto,18741.19,13.7,0,0,,420.97,Low
PLCY100690,36,Female,Property,52321.41,18.2,3,0,395.93,722.97,Low
PLCY100691,33,Female,Life,16657.27,,0,0,584.4,1080.48,Medium
PLCY100692,34,Male,Health,14956.45,3.0,0,0,461.31,892.19,Medium
PLCY100693,35,Female,Property,15777.39,,1,0,187.9,247.43,Low
PLCY100694,23,Male,Auto,27841.14,5.3,0,0,308.82,189.03,Low
PLCY100695,43,Other,Property,36606.04,3.8,0,0,579.83,319.3,Medium
PLCY100696,32,Male,Health,7630.86,1.1,0,1,339.75,1276.94,Low
PLCY100697,54,Female,Auto,26135.58,3.3,0,0,695.86,865.83,Medium
PLCY100698,19,Female,Auto,12527.79,0.4,0,0,282.08,291.51,Low
PLCY100699,23,Female,Health,15253.96,4.8,0,0,,121.64,Low
PLCY100700,52,Female,Auto,30749.3,1.6,1,0,619.82,981.46,Medium
PLCY100701,40,Male,Auto,10031.7,6.3,2,0,247.37,182.4,Low
PLCY100702,27,Female,Health,16014.6,4.0,0,0,259.62,276.39,Low
PLCY100703,33,Female,Health,14748.02,2.0,0,0,274.77,526.85,Low
PLCY100704,18,Male,Health,26835.45,2.6,1,0,348.27,412.0,Low
PLCY100705,46,Male,Auto,7830.74,5.0,0,0,304.47,405.22,Low
PLCY100706,51,Female,Auto,18174.15,3.5,2,0,337.99,438.71,Low
PLCY100707,27,Female,Life,13162.83,0.0,0,0,275.8,215.69,Low
